term_id	description	p_adjust	fold_enrichment	term_size	query_size	intersection_size
GO:0003416	endochondral bone growth	0.04524455408889959	64.9351	28	11	1
GO:0035116	embryonic hindlimb morphogenesis	0.04524455408889959	64.9351	28	11	1
GO:0050860	negative regulation of T cell receptor signaling pathway	0.04542094128713941	62.6959	29	11	1
GO:0060487	lung epithelial cell differentiation	0.04542094128713941	62.6959	29	11	1
GO:0040012	regulation of locomotion	0.04542094128713941	5.2147	1046	11	3
GO:0060479	lung cell differentiation	0.04542094128713941	62.6959	29	11	1
GO:0043010	camera-type eye development	0.04542094128713941	9.99	364	11	2
GO:0048856	anatomical structure development	0.046650952564406996	2.1398	5948	11	7
GO:0060441	epithelial tube branching involved in lung morphogenesis	0.046650952564406996	60.6061	30	11	1
GO:0098868	bone growth	0.047658499837858546	58.651	31	11	1
GO:0061037	negative regulation of cartilage development	0.04889139528865158	56.8182	32	11	1
GO:0060351	cartilage development involved in endochondral bone morphogenesis	0.04981422158979869	55.0964	33	11	1
GO:0021532	neural tube patterning	0.04981422158979869	55.0964	33	11	1
